,Correct_Univ_1(my.harvard),org_id_1,Correct_Univ_2(my.harvard),org_id_2,Tested_Univ(madris),institution_id,Best_Rating
1580,"('VIRGINIACOMMONWEALTHUNIV', 89)",1000045361,"('WALSHUNIVERSITY', 78)",1000045400,VIRGINIACOMMONWEALTHUNIVERSITY,3897,89
1587,"('WASHINGTONUNIVERSITY', 89)",SF000001252,"('WINONASTATEUNIVERSITY', 87)",1000045590,WASHINGTONSTATEUNIVERSITY,3930,89
511,"('UNIVERSITYOFBERGEN', 89)",1000047607,"('UNIVERSITYOFBERGEN', 89)",1000047607,UNIVERSITYOFERLANGEN,3542,89
340,"('MSAUNIVERSITY', 89)",1000045953,"('MIEUNIVERSITY', 89)",1000049151,UMEAUNIVERSITY,5181,89
306,"('MIDDLETENNESSEESTATEUNIV', 89)",1000043118,"('TENNESSEESTATEUNIVERSITY', 89)",1000044710,MIDDLETENNESSEESTATEUNIVERSITY,5326,89
1650,"('FEDERALUNIVOFRIODEJANEIRO', 89)",1000048839,"('FEDERALUNIVERSITYOFPIAUI', 80)",1000049139,FEDERALUNIVERSITYOFRIODEJANEIRO,946,89
1303,"('UNIVERSITYOFMALTA', 89)",1000047657,"('UNIVERSITYOFLIBERIA', 89)",SF000001143,UNIVERSITYOFALBERTA,3436,89
1274,"('KUNMINGMEDICALUNIVERSITY', 89)",1000000456,"('TAIPEIMEDICALUNIVERSITY', 87)",1000048814,PEKINGMEDICALUNIVERSITY,2304,89
1688,"('COLORADOMESAUNIVERSITY', 89)",1000041147,"('COLORADOSTATEUNIV', 85)",1000041158,COLORADOSTATEUNIVERSITY,648,89
1258,"('WASHINGTONCOLLEGE', 89)",1000045417,"('HAROLDWASHINGTONCOLLEGE', 86)",1000042040,MARYWASHINGTONCOLLEGE,1768,89
617,"('NORTHCAROLINACENTRALUNIV', 89)",1000043505,"('NORTHCENTRALUNIVERSITY', 85)",1000043536,NORTHCAROLINACENTRALUNIVERSITY,5128,89
1206,"('UNIVERSITYOFNORTHTXDALLAS', 89)",1000045241,"('UNIVERSITYOFNORTHBENGAL', 84)",1000048960,UNIVERSITYOFNORTHTEXAS,4957,89
1725,"('KOCHIMEDICALSCHOOL', 89)",1000049262,"('CHICAGOMEDICALSCHOOL', 84)",1000046477,JICHIMEDICALSCHOOL,1393,89
416,"('UNIVOFSOUTHERNCALIFORNIA', 89)",1000045149,"('UNIVERSITYOFSOUTHERNMAINE', 84)",1000045248,UNIVERSITYOFSOUTHERNCALIFORNIA,3220,89
418,"('UNIVOFSOUTHERNCALIFORNIA', 89)",1000045149,"('UNIVERSITYOFSOUTHERNMAINE', 84)",1000045248,UNIVERSITYOFSOUTHERNCALIFORNIA,3223,89
431,"('UNIVERSITYOFTHEARTS', 89)",1000045252,"('UNIVERSITYOFTHEEAST', 89)",1000047706,UNIVERSITYOFTEXAS,3252,89
1851,"('UNIVERSITYOFGENEVA', 89)",1000047628,"('UNIVERSITYOFGRANADA', 86)",1000047630,UNIVERSITYOFNEVADA,3134,89
432,"('UNIVERSITYOFTHEARTS', 89)",1000045252,"('UNIVERSITYOFTHEEAST', 89)",1000047706,UNIVERSITYOFTEXAS,3254,89
897,"('UNIVERSITYOFSAIGON', 89)",1000047687,"('UNIVERSITYOFSANSIMON', 85)",1000046214,UNIVERSITYOFSANDIEGO,5245,89
2093,"('HANOIMEDICALUNIVERSITY', 89)",1000041092,"('KAZANSTATEMEDICALUNIVERSITY', 88)",1000049648,KANSAIMEDICALUNIVERSITY,1445,89
742,"('KABULMEDICALUNIVERSITY', 89)",1000048834,"('ASTANAMEDICALUNIVERSITY', 87)",1000049377,KAUNASMEDICALUNIVERSITY,4848,89
925,"('CAPITALMEDICALUNIVERSITY', 89)",1000048826,"('HANOIMEDICALUNIVERSITY', 88)",1000041092,OITAMEDICALUNIVERSITY,4597,89
753,"('ASTANAMEDICALUNIVERSITY', 89)",1000049377,"('TIANJINMEDICALUNIVERSITY', 88)",1000049038,TAISHANMEDICALUNIVERSITY,5280,89
870,"('UNIVERSIDADNACIONALDECOLOMBIA', 89)",1000047563,"('UNIVERSIDADNACIONALDECUYO', 88)",1000047564,UNIVERSIDADNACIONALDELOJA,3371,89
1976,"('DHAKAMEDICALCOLLEGE', 89)",1000049452,"('MACKAYMEDICALCOLLEGE', 87)",1000049484,DACCAMEDICALCOLLEGE,719,89
113,"('UNIVERSITYOFMALAYA', 89)",1000049221,"('UNIVERSITYOFTULSA', 86)",1000045173,UNIVERSITYOFALASKA,3002,89
765,"('MANCHESTERCMTYCOLLEGE', 89)",1000042899,"('WINCHESTERCOLLEGE', 88)",1000037268,MANCHESTERCOLLEGE,1736,89
938,"('GRANTMEDICALCOLLEGE', 89)",1000049336,"('NRSMEDICALCOLLEGE', 88)",1000049267,RTLMEDICALCOLLEGE,4609,89
1052,"('UNIVERSITYOFZURICH', 89)",1000049189,"('UNIVERSITYOFMUMBAI', 83)",1000047662,UNIVERSITYOFMUNICH,3663,89
429,"('UNIVERSITYOFTHEARTS', 89)",1000045252,"('UNIVERSITYOFTHEEAST', 89)",1000047706,UNIVERSITYOFTEXAS,3250,89
978,"('MAULANAAZADMEDICALCOLLEGE', 89)",1000048810,"('GOAMEDICALCOLLEGE', 79)",1000046725,MAULANAAZADMEDICALCOLLEGEDELHIU,1791,89
430,"('UNIVERSITYOFTHEARTS', 89)",1000045252,"('UNIVERSITYOFTHEEAST', 89)",1000047706,UNIVERSITYOFTEXAS,3251,89
805,"('UNIVERSITYOFTHEFREESTATE', 89)",1000047707,"('UNIVERSITYOFTEHRAN', 80)",1000047705,UNIVERSITYOFTHEORANGEFREESTATE,3803,89
1349,"('HOWARDUCOLLEGEOFMEDICINE', 88)",SF000000205,"('SHIFACOLLEGEOFMEDICINE', 83)",1000046031,HAMDARDCOLLEGEOFMEDICINE,4974,88
904,"('OHIOCHRISTIANUNIVERSITY', 88)",1000043649,"('OKLAHOMACHRISTIANUNIV', 88)",1000043679,OKLAHOMACHRISTIANUNIVERSITY,5398,88
2052,"('HAYATMEDICALCOLLEGE', 88)",1000049495,"('OSMANIAMEDICALCOLLEGE', 84)",1000047177,HSIANGYAMEDICALCOLLEGE,1242,88
1199,"('NISHTARMEDICALCOLLEGE', 88)",1000049337,"('GOAMEDICALCOLLEGE', 79)",1000046725,NISHTARMEDICALCOLLEGEMULTAN,2107,88
1208,"('GOVERNMENTMEDCOLLKOTTAYAM', 88)",1000049594,"('GOVERNMENTMEDICALCOLLEGE', 86)",1000049796,GOVERNMENTMEDICALCOLLEGEKOTTAYAM,5354,88
1108,"('UNIVERSITATWITTENHERDECKE', 88)",1000048983,"('UNIVERSITYOFLAW', 78)",1000049172,UNIVERSITYOFWITTEN/HERDECKE,4293,88
916,"('LIVERPOOLSCHOOLTROPICALMED', 88)",1000049606,"('ISCHOOL', 77)",1000002555,LIVERPOOLSCHOOLOFTROPICALMEDICINE,4570,88
1611,"('QATARUNIVERSITY', 88)",1000045994,"('PARKUNIVERSITY', 84)",1000043763,ATATURKUNIVERSITY,140,88
2055,"('HUMBOLDTUNIVERSITYOFBERLIN', 88)",1000046796,"('D-QUNIVERSITY', 76)",1000046627,HUMBOLDT-UNIVERSITATBERLIN,1246,88
2103,"('KATHOLIEKEUNIVERSITEITLEUVEN', 88)",1000046907,"('LIFEUNIVERSITY', 77)",1000042757,KATHOLIEKEUNIVERSITEIT,1462,88
1743,"('KUSCHOOLOFMEDICINE', 88)",SF000001482,"('JIKEIUNIVSCHOOLOFMEDICINE', 83)",1000049097,KUEILINSCHOOLOFMEDICINE,1528,88
1414,"('PRINCESULTANUNIVERSITY', 88)",1000043586,"('RICEUNIVERSITY', 85)",1000044022,PRINCETONUNIVERSITY,2386,88
403,"('NATIONALUNIVERSITYOFIRAN', 88)",1000047100,"('NATIONALUNIVERSITYOFHEALTHSCIENCES', 87)",1000047099,NATIONALUNIVERSITYOFATHENS,2034,88
900,"('GOAMEDICALCOLLEGE', 88)",1000046725,"('MGMMEDICALCOLLEGE', 88)",1000048958,GSLMEDICALCOLLEGE,5325,88
1752,"('UNIVERSITYOFMEDICINE2', 88)",1000049821,"('KYOTOPREFECTURALUNIVMEDICIN', 86)",1000049174,KYOTOPREFECTURALUNIVERSITYOFMEDICINE,1542,88
1897,"('TBILISISTATEMEDICALUNIV', 88)",1000049083,"('MEDICALUNIVERSITYSC', 85)",1000043027,TBILISISTATEMEDICALUNIVERSITY,4997,88
874,"('KABULMEDICALUNIVERSITY', 88)",1000048834,"('MEDICALUNIVERSITYSC', 85)",1000043027,GULFMEDICALUNIVERSITY,5340,88
226,"('CHINESEUNIVOFHONGKONG', 88)",1000045761,"('CITYUNIVERSITYOFHONGKONG', 86)",1000045768,CHINESEUNIVERSITYOFHONGKONG,5285,88
2068,"('INDIRAGANDHIMEDICALCOLLEGE', 88)",1000049099,"('DOWMEDICALCOLLEGE', 79)",1000046905,INDIRAGANDHIMEDICALCOLLEGENAGPURU,1300,88
219,"('FAIRLEIGHDICKINSONUNIV', 88)",1000045813,"('FAIRLEIGHDICKINSONUNIVRTHFD', 87)",1000046682,FAIRLEIGHDICKINSONUNIVERSITY,919,88
1022,"('UNIVERSITYOFMEDICINE2', 88)",1000049821,"('SHAWUNIVERSITY', 77)",1000044285,PHAMNGOCTHACHUNIVERSITYOFMEDICINE,5406,88
1392,"('ABIASTATEUNIVERSITY', 88)",1000048950,"('DELTASTATEUNIVERSITY', 86)",1000041402,LATVIANSTATEUNIVERSITY,4105,88
1133,"('CASEWESTERNRESERVEUNIV', 88)",1000040841,"('CASEWESTERNRESERVEUNIVMED', 87)",1000048718,CASEWESTERNRESERVEUNIVERSITY,401,88
37,"('GOAMEDICALCOLLEGE', 88)",1000046725,"('DOWMEDICALCOLLEGE', 88)",1000046905,WAHMEDICALCOLLEGE,5113,88
1501,"('UNIVERSITYOFYAMANASHI', 88)",1000049473,"('UNIVERSITYOFARIZONA', 87)",SF000001703,UNIVERSITYOFAMAZONAS,3440,88
202,"('UNIVOFMEDICINE1YANGON', 88)",1000048864,"('UNIVERSITYOFMEDICINE2', 83)",1000049821,UNIVERSITYOFMEDICINE1YANGON,5442,88
1767,"('MOUNTAINSTATECOLLEGE', 88)",1000043284,"('TAFTCOLLEGE', 82)",1000000638,MONTCLAIRSTATECOLLEGE,1932,88
1718,"('SUNYDOWNSTATEMEDICALCENTER', 88)",1000049700,"('SUNYDOWNSTATEMEDICALCENTER', 88)",1000049700,SUNYUPSTATEMEDICALCENTER,2826,88
1768,"('UCONNSCHOOLOFMEDICINE', 88)",1000048909,"('KUSCHOOLOFMEDICINE', 85)",SF000001482,LUCHOWSCHOOLOFMEDICINE,1686,88
620,"('BJMEDICALCOLLEGE', 88)",1000048824,"('GOAMEDICALCOLLEGE', 86)",1000046725,AYUBMEDICALCOLLEGE,4763,88
1675,"('PRINCEGEORGESCMTYCOLLEGE', 88)",1000000772,"('BERGENCOMMUNITYCOLLEGE', 80)",1000000305,PRINCEGEORGECOMMUNITYCOLLEGE,5578,88
1988,"('UNIVERSITYOFMACAU', 88)",1000047654,"('UNIVERSITYOFMALTA', 88)",1000047657,UNIVERSITYOFOMAHA,3163,88
1487,"('OSMANIAMEDICALCOLLEGE', 88)",1000047177,"('STJOHNSMEDICALCOLLEGE', 88)",1000048973,SHANSIMEDICALCOLLEGE,2597,88
720,"('UNIVERSIDADAUTOCOAHUILA', 88)",1000046145,"('UNIVERSIDADAUTONOMADEMADRID', 82)",1000047540,UNIVERSIDADAUTONOMADECOAHUILA,3322,88
1260,"('YALESCHOOLOFMEDICINE', 88)",1000048722,"('PONCESCHOOLOFMEDICINE', 86)",1000047220,PAISESCHOOLOFMEDICINE,2275,88
1967,"('LAKESUPERIORCOLLEGE', 88)",1000046947,"('LAKESUPERIORCOLLEGE', 88)",1000046947,LAKESUPERIORSTATECOLLEGE,1564,88
82,"('NEPALMEDICALCOLLEGE', 88)",1000049759,"('TERNAMEDICALCOLLEGE', 83)",1000049922,YENEPOYAMEDICALCOLLEGE,5321,88
1978,"('NORTHRNSTATEUNIVERSITY', 88)",1000043574,"('NORTHCAROLINAATSTATEUNIV', 85)",1000043504,NORTHCAROLINASTATEUNIVERSITY,2117,88
1426,"('TARLETONSTATEUNIVERSITY', 88)",1000044682,"('TRUMANSTATEUNIVERSITY', 88)",1000047470,TARTUSTATEUNIVERSITY,2872,88
143,"('UNIVERSITYOFLYON', 88)",1000047587,"('UNIVERSITYOFAKRON', 86)",1000045221,UNIVERSITYOFDAYTON,3047,88
1305,"('UNIVOFBRITISHCOLUMBIA', 88)",1000046097,"('UNIVERSITYOFNORTHERNBRITISHCOLUMBIA', 87)",1000047670,UNIVERSITYOFBRITISHCOLUMBIA,3488,88
310,"('LIVERPOOLJOHNMOORESUNIV', 88)",1000045919,"('REGISUNIVERSITY', 78)",1000043995,LIVERPOOLJOHNMOORESUNIVERSITY,5330,88
1829,"('UNIVOFWESTERNAUSTRALIA', 88)",1000046222,"('UNIVERSITYOFSOUTHAUSTRALIA', 85)",1000046205,UNIVERSITYOFWESTERNAUSTRALIA,3843,88
1239,"('HONGKONGPOLYTECHNICUNIV', 88)",1000045847,"('CHIBAUNIVERSITY', 78)",1000045760,HONGKONGPOLYTECHNICUNIVERSITY,4392,88
1234,"('ESCUELAPANAMERICANA', 88)",1000034926,"('ESCUELAAMERICANA', 84)",1000039650,ESCUELALATINOAMERICANA,5437,88
560,"('NOTREDAMEOFMARYLANDUNIV', 88)",1000043618,"('LUNDUNIVERSITY', 84)",1000045928,NOTREDAMEOFMARYLANDUNIVERSITY,5525,88
92,"('KWAMENKRUMAHUNIVERSITYOFSCIENCEANDTECHNOLOGY', 88)",1000046938,"('OREGONGRADINSTSCI&TECH', 86)",1000047172,KWAMENKRUMAHUNIVERSITYOFSCIENCE&TECH,5422,88
1,"('LASALLEUNIVERSITY', 88)",1000045904,"('AVILAUNIVERSITY', 87)",1000040401,LAVALUNIVERSITY,1586,88
1316,"('UNIVERSITYOFIOWA', 88)",1000045006,"('UNIVERSITYOFTAMPA', 86)",1000045249,UNIVERSITYOFOTTAWA,3697,88
329,"('OBERLINCOLL', 88)",1000043635,"('BELLINACOLLEGE', 86)",1000035095,OBERLINCOLLEGE,2184,88
9,"('HARVARDGRADUATESCHOOLDESIGN', 88)",1000046760,"('ISCHOOL', 77)",1000002555,HARVARDGRADSCHOOLOFDESIGN,5042,88
1221,"('PIMAMEDICALINSTITUTE', 88)",1000048784,"('INSTITUTOEAU', 77)",1000039671,CRIMEANMEDICALINSTITUTE,4364,88
171,"('WICHITASTATEUNIVERSITY', 88)",1000045554,"('WRIGHTSTATEUNIVERSITYDAYTON', 88)",1000045625,WRIGHTSTATEUNIVERSITY,4052,88
1714,"('YALESCHOOLOFMEDICINE', 88)",1000048722,"('KUSCHOOLOFMEDICINE', 82)",SF000001482,IWATESCHOOLOFMEDICINE,1370,88
70,"('POZNANUNIVOFMEDCALSCIENCES', 88)",1000043887,"('DOANEUNIVERSITY', 78)",1000041464,POZNANUNIVERSITYOFMEDICALSCIENCES,5218,88
1450,"('STPETERSBURGCOLLEGE', 88)",1000044569,"('SAINTPETERSCOLLEGEADELAIDE', 84)",1000036942,STPETERSCOLLEGE,2784,88
1666,"('FRIEDRICH-ALEXANDER-UNIVERSIT?TERLANGEN-N?RNBERG', 87)",1000046707,"('LANDERUNIVERSITY', 85)",1000042677,FRIEDRICH-ALEXANDERUNIVERSITY,1015,87
571,"('MEHARRYMEDICALCOLLEGE', 87)",1000043030,"('GOAMEDICALCOLLEGE', 86)",1000046725,ARMYMEDICALCOLLEGE,4737,87
1006,"('GOVERNMENTMEDICALCOLLEGE', 87)",1000049796,"('GOVERNMENTMEDICALCOLLEGE', 87)",1000049796,GOVERNMENTMEDICALCOLLEGENAGPURU,1834,87
555,"('ERIEINSTITUTEOFTECHNOLOGY', 87)",1000041642,"('NEWJERSEYINSTITUTETECH', 85)",1000043444,NEWJERSEYINSTITUTEOFTECHNOLOGY,5465,87
567,"('AGRAUNIVERSITY', 87)",1000046265,"('GRACEUNIVERSITY', 84)",1000041942,GEZIRAUNIVERSITY,4728,87
1702,"('HONGKONGADVENTISTCOLLEGE', 87)",1000035536,"('BOSTONBAPTISTCOLLEGE', 81)",1000040603,HONGKONGBAPTISTCOLLEGE,1226,87
2064,"('WESTTEXASAMUNIVERSITY', 87)",1000045476,"('TEXASSTATEUNIVERSITY', 84)",1000044746,TEXASA&MUNIVERSITY,2898,87
258,"('GOVERNMENTMEDICALCOLLEGE', 87)",1000049796,"('GOVERNMENTMEDICALCOLLEGE', 87)",1000049796,GOVERNMENTMEDICALCOLLEGEPATIALA,5177,87
1951,"('JOHNSONUNIVERSITY', 87)",1000042506,"('JOHNSHOPKINSUNIV', 84)",1000042493,JOHNSHOPKINSUNIVERSITY,1413,87
608,"('GEORGEWASHINGTONUNIV', 87)",1000041867,"('WASHINGTONUNIVERSITY', 87)",SF000001252,GEORGEWASHINGTONUNIVERSITY,1067,87
1734,"('KUNMINGMEDICALUNIVERSITY', 87)",1000000456,"('TIANJINMEDICALUNIVERSITY', 87)",1000049038,KIRINMEDICALUNIVERSITY,1505,87
632,"('ASTANAMEDICALUNIVERSITY', 87)",1000049377,"('CAPITALMEDICALUNIVERSITY', 85)",1000048826,DALIANMEDICALUNIVERSITY,4776,87
807,"('UNIVOFTHEPHILIPPINES', 87)",1000046127,"('ADVENTISTUNIVERSITYOFTHEPHILIPPINES', 85)",1000046261,UNIVERSITYOFTHEPHILIPPINES,3805,87
1624,"('HIGHPLAINSINSTITUTEOFTECHNOLOGY', 87)",1000046784,"('DUBLININSTITUTEOFTECHNOLOGY', 86)",1000048957,ILLINOISINSTITUTEOFTECHNOLOGY,1268,87
2040,"('GOVERNMENTMEDICALCOLLEGE', 87)",1000049796,"('GOVERNMENTMEDICALCOLLEGE', 87)",1000049796,GOVERNMENTMEDICALCOLLEGEPUNJABU,1102,87
1142,"('CATHOLICUNIVERSITYOFEASTERNAFRICA', 87)",1000046446,"('CATHOLICUNIVERSITYOFKOREA', 85)",1000048872,CATHOLICUNIVERSITYOFAMERICA,410,87
290,"('LITHUANIANUOFHEALTHSCIENCE', 87)",1000045918,"('HIGHSCHOOLOFHEALTHSCIENCES', 85)",1000034248,UOFHEALTHSCIENCES,3062,87
1092,"('HANNOVERMEDICALSCHOOL', 87)",1000049440,"('MAYOMEDICALSCHOOL', 86)",1000048837,HANOIMEDICALSCHOOL,4277,87
725,"('UNIVERSIDADAUTONOMADENUEVOLEON', 87)",1000047541,"('UNIVERSIDADEIA', 77)",1000049810,UNIVERSIDADAUTONOMADENUEVOLEONMONTERREY,3328,87
873,"('UNIVSANFRANCISCODEQUITO', 87)",1000046130,"('UNIVERSIDADCES', 77)",1000048863,UNIVERSIDADSANFRANCISCODEQUITO,5300,87
1424,"('TAIFUNIVERSITY', 87)",1000049851,"('TRINEUNIVERSITY', 84)",1000044827,TABRIZUNIVERSITY,2861,87
140,"('UNIVERSITYOFCOLOMBO', 87)",1000049196,"('UNIVERSITYOFTOLEDO', 84)",1000000266,UNIVERSITYOFCOLORADO,3041,87
370,"('ALLINDIAINSTMEDICALSCIENCE', 87)",1000049029,"('INDIANINSTITUTEOFSCIENCE', 79)",1000046809,ALLINDIAINSTITUTEOFMEDICALSCIENCES,77,87
138,"('UNIVERSITYOFCOLOMBO', 87)",1000049196,"('UNIVERSITYOFTOLEDO', 84)",1000000266,UNIVERSITYOFCOLORADO,3039,87
1844,"('UNIVERSITYOFBOTSWANA', 87)",1000047610,"('UNIVERSITYOFKONSTANZ', 87)",1000049238,UNIVERSITYOFMONTANA,3124,87
485,"('BAKERUNIVERSITY', 87)",1000040421,"('BROWNUNIVERSITY', 87)",1000040683,BERNEUNIVERSITY,4659,87
1444,"('SAINTLOUISUNIVERSITYHS', 87)",1000018611,"('TUIUNIVERSITY', 87)",1000044875,STLOUISUNIVERSITY,2761,87
1094,"('DHAKAMEDICALCOLLEGE', 87)",1000049452,"('NRSMEDICALCOLLEGE', 86)",1000049267,ANDHRAMEDICALCOLLEGE,5107,87
1047,"('UNIVERSITYOFMAGDALENA', 87)",1000049056,"('UNIVERSITYOFROUEN', 86)",1000000703,UNIVERSITYOFMODENA,3650,87
1864,"('MACKAYMEDICALCOLLEGE', 86)",1000049484,"('DHAKAMEDICALCOLLEGE', 83)",1000049452,WAKAYAMAMEDICALCOLLEGE,3912,86
1100,"('UNIVERSITYOFMEDICINE2', 86)",1000049821,"('CITYUNIVERSITY', 80)",1000046512,UNIVERSITYOFMEDICINE&PHARMACYHOCHIMINHCITY,5414,86
1530,"('UNIVERSITYOFBASEL', 86)",1000046166,"('UNIVERSITYOFKERALA', 84)",1000047646,UNIVERSITYOFBRASILIA,3482,86
1534,"('UNIVERSITYOFBASEL', 86)",1000046166,"('UNIVERSITYOFSUSSEX', 84)",1000046209,UNIVERSITYOFBRUSSELS,3489,86
1384,"('UNIVERSITYOFMILAN', 86)",1000049205,"('UNIVERSITYOFMURCIA', 84)",1000047663,UNIVERSITYOFMICHIGAN,3105,86
1170,"('COURTAULDINSTITUTEOFART', 86)",1000049590,"('CLEVELANDINSTITUTEOFART', 78)",1000041032,THECOURTLANDINSTITUTEOFART,5347,86
1454,"('TIANJINMEDICALUNIVERSITY', 86)",1000049038,"('KUNMINGMEDICALUNIVERSITY', 82)",1000000456,ZIAUDDINMEDICALUNIVERSITY,5028,86
1043,"('UNIVERSITYOFMEDICINE2', 86)",1000049821,"('UNIVERSITYOFREADING', 76)",1000046200,UNIVERSITYOFMEDICINE&SURGERYAQUILA,3643,86
1723,"('ALVERNIAUNIVERSITY', 86)",1000040192,"('AMERICANUNIVERSITY', 86)",1000040238,JAVERIANAUNIVERSITY,1383,86
1807,"('UNIVERSITYOFPARMA', 86)",1000047581,"('UNIVERSITYOFIBADAN', 83)",1000047637,UNIVERSITYOFPADOVA,3702,86
859,"('UNIVFRANCISCOMARROQUIN', 86)",1000049665,"('UNIVERSIDADEIA', 77)",1000049810,UNIVERSIDADFRANCISCOMARROQUIN,3360,86
1488,"('ARMSTRONGSTATEUNIVERSITY', 86)",1000040308,"('SCSTATEUNIVERSITY', 85)",1000044221,ARMSTRONGATLANTICSTATEUNIVERSITY,5483,86
1205,"('KUSCHOOLOFMEDICINE', 86)",SF000001482,"('YALESCHOOLOFMEDICINE', 82)",1000048722,KYUNGHEESCHOOLOFMEDICINE,5082,86
1656,"('SOUTHWESTERNCOLLEGE', 86)",1000047378,"('CASPERCOLLEGE', 76)",1000000474,NOVASOUTHEASTERNCOLLEGEOFOSTEOPATHICMEDICINE,4151,86
1800,"('UNIVERSITYOFPISA', 86)",1000049208,"('UNIVERSITYOFOVIEDO', 86)",1000049341,UNIVERSITYOFNOVISAD,3690,86
412,"('EASTERNMICHIGANUNIVERSITY', 86)",1000041539,"('WESTRNMICHIGANUNIVERSITY', 86)",1000045523,WESTERNMICHIGANUNIVERSITYHOMERSTRYKERMDSCHOOLOFMEDICINE,5172,86
722,"('UNIAUTONOMADEGUADALAJARA', 86)",1000047497,"('UNIVERSIDADAUTONOMADEMADRID', 81)",1000047540,UNIVERSIDADAUTONOMADEGUADALAJARA,3324,86
857,"('RYAZANSTATEMEDICALUNIVERSIT', 86)",1000048938,"('MEDICALUNIVERSITYSC', 85)",1000043027,RYAZANSTATEIPPAVLOVMEDICALUNIVERSITY,5252,86
971,"('MACKAYMEDICALCOLLEGE', 86)",1000049484,"('KJSOMAIYAMEDICALCOLLEGE', 84)",1000049381,KAKATIYAMEDICALCOLLEGE,4677,86
2039,"('GOVERNMENTMEDICALCOLLEGE', 86)",1000049796,"('GOVERNMENTMEDICALCOLLEGE', 86)",1000049796,GOVERNMENTMEDICALCOLLEGEKASHMIRU,1101,86
775,"('MINOTSTATEUNIVERSITY', 86)",1000043174,"('IMOSTATEUNIVERSITY', 85)",1000049465,MANKATOSTATEUNIVERSITY,1743,86
1962,"('ADAMSSTATECOLLEGE', 86)",1000040129,"('ATHENSSTATECOLLEGE', 83)",1000046326,KANSASSTATECOLLEGE,1448,86
729,"('UNIVERSIDADMETROPOLITANA', 86)",1000047562,"('UNIVERSIDADMETROPOLITANA', 86)",1000047562,UNIVERSIDADAUTONOMAMETROPOLITANA,3333,86
1246,"('UNIVERSITYOFMEDICINE2', 86)",1000049821,"('UNIVERSITYOFREADING', 76)",1000046200,UNIVERSITYOFMEDICINEANDPHARMACYGTPOPA,5365,86
1705,"('UNIVERSITYOFMEDICINE2', 86)",1000049821,"('UNIVERSITYMEDICINEMANDALAY', 79)",1000049504,UNIVERSITYOFMEDICINEANDPHARMACYIASI,1327,86
1831,"('UNIVERSITYOFINDONESIA', 86)",1000049010,"('UNIVERSITYOFMAINEAUGUSTA', 84)",1000000459,UNIVERSITYOFMINNESOTA,3114,86
1706,"('UNIVERSITYOFMEDICINE2', 86)",1000049821,"('UNIVERSITYOFREADING', 76)",1000046200,UNIVERSITYOFMEDICINEANDPHARMACYTIMISOARA,1328,86
1242,"('ARMYMEDICALUNIVERSITY', 86)",1000049790,"('ACHMEDICALUNIVERSITY', 81)",1000049843,FIRSTMILITARYMEDICALUNIVERSITYGUANGZHOU,4412,86
1641,"('HANOIMEDICALUNIVERSITY', 86)",1000041092,"('CHINAMEDICALUNIVERSITY', 86)",1000048847,EHIMEMEDICALUNIVERSITY,834,86
1707,"('UNIVERSITYOFMEDICINE2', 86)",1000049821,"('UNIVERSITYOFREADING', 76)",1000046200,UNIVERSITYOFMEDICINEANDPHARMACYTIRGU-MURES,1329,86
1236,"('UNIVERSITYOFOSLO', 86)",1000046125,"('UNIVERSITYOFHOUSTON', 84)",1000044999,UNIVERSITYOFROSTOCK,4387,86
1491,"('UNIVERSITYOFTARTU', 86)",SF000001361,"('UNIVERSITYOFMACAU', 86)",1000047654,UNIVERSITYOFAARHUS,3430,86
1636,"('UNIVERSITYOFTUBINGEN', 86)",1000049116,"('EBERHARDKARLSUNIVERSITY', 82)",1000046641,EBERHARD-KARLS-UNIVERSITYTUBINGEN,823,86
1833,"('UNIVERSITYOFUTAH', 86)",1000045175,"('UNIVERSITYOFMALTA', 83)",1000047657,UNIVERSITYOFYUCATAN,3851,86
1311,"('UNIVERSITYOFDELHI', 86)",1000047623,"('UNIVERSITYOFUTAH', 82)",1000045175,UNIVERSITYOFGUELPH,3571,86
1539,"('UNIVERSITYOFTAMPA', 86)",1000045249,"('UNIVERSITYOFZAMBIA', 84)",1000047727,UNIVERSITYOFCAMPINAS,3503,86
587,"('UNIVERSITACATTOLICADELSACRO', 86)",1000049278,"('UNIVERSIDADCATOLICA', 76)",1000046146,UNIVERSITYCATTOLICADELSACROCUOREFACOFMEDICINE,5194,86
1313,"('UNIVERSITYOFMALTA', 86)",1000047657,"('UNIVERSITYOFTASMANIA', 85)",1000048977,UNIVERSITYOFMANITOBA,3637,86
712,"('ABIASTATEUNIVERSITY', 86)",1000048950,"('TEDUNIVERSITY', 83)",1000046064,PENNSYLVANIASTATEUNIVERSITYCOLOFMEDICINE,2315,86
86,"('BJMEDICALCOLLEGE', 86)",1000048824,"('DHAKAMEDICALCOLLEGE', 84)",1000049452,DUBAIMEDICALCOLLEGE,5345,86
1334,"('CHUNG-ANGUNIVERSITY', 86)",1000046496,"('UPCOLLEGEOFMEDICINE', 80)",1000049095,CHUNGANGUNIVERSITYCOLLEGEOFMEDICINE,4968,86
837,"('FEDERALUNIVERSITYOFPIAUI', 86)",1000049139,"('UNIVERSITYOFSAOPAULO(BRAZIL)', 81)",1000047691,FEDERALUNIVERSITYOFSAOPAULO,4461,86
808,"('UNIVERSITYOFWESTINDIESMONA', 86)",1000047713,"('UNIVERSITYOFTHESCIENCES', 83)",1000045257,UNIVERSITYOFTHEWESTINDIES,3806,86
